WELL_ID,DATE,BFPD,BOPD,BWPD,MSCF,BSW,GOR(MSFC/BPPD),GLR(SCF/BFPD),API,FREC(Hz),PIP(PSI),PROF_INTAKE,AMPERAGE,PUMP,PSI_CAB
DEEPWATER-TXV4MX,20/6/2021,1242.31,677.65,564.65,11.13,45.45,16.42,0.0,17.2,,,,,ESP-100,26.99
DEEPWATER-TXV4MX,20/6/2016,352.0,348.48,3.52,50.88,1.0,146.01,144.55,20.1,,,,,ESP-100,40.0
DEEPWATER-TXV4MX,20/5/2020,703.0,351.5,351.5,73.35,36.0,209.0,104.34,20.1,48.0,622.0,9359.0,49.0,ESP-815,90.0
DEEPWATER-TXV4MX,20/5/2019,558.0,122.76,435.24,20.05,78.0,163.33,35.93,20.1,52.0,,9359.0,35.0,ESP-815,60.0
DEEPWATER-TXV4MX,20/4/2019,564.0,124.08,439.92,20.21,78.0,162.88,35.83,20.1,52.0,,9359.0,36.0,ESP-815,60.0
DEEPWATER-TXV4MX,20/2/2016,341.0,339.3,1.71,49.19,0.5,144.98,144.25,20.1,,,,,ESP-100,50.0
DEEPWATER-TXV4MX,20/12/2020,1140.0,684.0,456.0,111.49,40.0,163.0,97.8,20.1,59.0,324.0,9385.26,65.0,ESP-588,80.0
DEEPWATER-TXV4MX,20/1/2020,689.0,234.26,454.74,38.14,66.0,162810.0,55360.0,20.1,55.5,,9359.0,40.0,ESP-815,70.0
DEEPWATER-TXV4MX,2/6/2020,705.0,451.2,253.8,73.51,36.0,162.92,104.27,20.1,49.0,699.0,9385.26,47.0,ESP-588,90.0
DEEPWATER-TXV4MX,2/6/2016,351.0,349.25,1.76,50.95,0.5,145.89,145.16,20.1,,,,,ESP-100,50.0
DEEPWATER-TXV4MX,2/4/2020,528.0,232.32,295.68,37.82,56.0,162.79,71.63,20.1,55.5,,9359.0,38.0,ESP-815,70.0
DEEPWATER-TXV4MX,2/4/2018,387.32,219.12,168.2,3.91,43.43,17.84,0.0,18.4,49.471,682.16,,32.0,ESP-100,140.8
DEEPWATER-TXV4MX,2/3/2021,1075.0,591.25,483.75,96.33,45.0,162.93,89.61,20.1,56.0,354.0,9255.0,68.0,ESP-588,30.0
DEEPWATER-TXV4MX,2/12/2018,704.0,183.04,520.96,29.83,74.0,162.97,42.37,20.1,51.0,,9359.0,33.0,ESP-815,120.0
DEEPWATER-TXV4MX,2/1/2018,442.0,265.2,176.8,44.99,40.0,169.65,101.79,20.1,49.5,512.0,9359.0,32.0,ESP-815,50.0
DEEPWATER-TXV4MX,19/8/2017,426.08,342.66,83.42,12.42,19.58,36.26,0.0,18.5,47.0,425.48,,28.0,ESP-100,60.0
DEEPWATER-TXV4MX,19/7/2016,351.0,349.25,1.76,50.95,0.5,145.89,145.16,20.1,,,,,ESP-100,45.0
DEEPWATER-TXV4MX,19/6/2021,1184.0,615.68,568.32,100.36,48.0,163.01,84.76,20.1,56.8,349.0,9255.0,65.0,ESP-588,120.0
DEEPWATER-TXV4MX,19/5/2020,900.0,450.0,450.0,73.35,50.0,163.0,81.5,20.1,48.0,676.0,9359.0,44.0,ESP-815,100.0
DEEPWATER-TXV4MX,19/4/2021,1170.0,655.2,514.8,106.8,44.0,163.0,91.28,20.1,64.0,328.0,9255.0,62.0,ESP-588,130.0
DEEPWATER-TXV4MX,19/2/2018,442.0,265.2,176.8,43.03,40.0,162.25,97.35,20.1,49.5,590.0,9359.0,32.0,ESP-815,140.0
DEEPWATER-TXV4MX,18/7/2019,646.0,142.12,503.88,23.15,78.0,162890.0,35840.0,20.1,56.0,,9359.0,40.0,ESP-815,120.0
DEEPWATER-TXV4MX,18/6/2020,700.0,420.0,280.0,68.46,40.0,163.0,97.8,20.1,49.0,612.0,9385.26,46.0,ESP-588,90.0
DEEPWATER-TXV4MX,18/6/2019,674.0,148.28,525.72,24.12,78.0,162.67,35.79,20.1,56.0,,9359.0,40.0,ESP-815,120.0
DEEPWATER-TXV4MX,18/6/2017,330.0,280.5,49.5,45.31,15.0,161.53,137.3,20.1,,,,26.0,ESP-815,20.0
DEEPWATER-TXV4MX,18/6/2016,347.0,343.53,3.47,50.16,1.0,146.01,144.55,20.1,,,,,ESP-100,45.0
DEEPWATER-TXV4MX,18/5/2018,532.94,256.32,276.62,4.43,51.9,17.27,0.0,18.4,51.5,636.25,,34.0,ESP-100,132.81
DEEPWATER-TXV4MX,18/5/2016,349.0,347.26,1.75,50.7,0.5,146.0,145.27,20.1,,,,,ESP-100,50.0
DEEPWATER-TXV4MX,18/4/2016,348.0,346.26,1.74,50.52,0.5,145.9,145.17,20.1,,,,,ESP-100,55.0
DEEPWATER-TXV4MX,18/3/2019,744.0,133.92,610.08,21.84,82.0,163.08,29.35,20.1,52.0,,9359.0,36.0,ESP-815,60.0
DEEPWATER-TXV4MX,18/2/2020,455.0,154.7,300.3,25.27,66.0,163.35,55.54,20.1,55.5,,9359.0,40.0,ESP-815,80.0
DEEPWATER-TXV4MX,18/2/2019,742.0,170.66,571.34,27.87,77.0,163.31,37.56,20.1,51.0,,9359.0,35.0,ESP-815,160.0
DEEPWATER-TXV4MX,18/2/2019,737.22,137.32,599.9,4.87,81.37,35.62,0.0,19.0,,,,,ESP-100,8.49
DEEPWATER-TXV4MX,18/12/2019,656.0,223.04,432.96,36.35,66.0,162.98,55.41,20.1,55.5,,9359.0,38.0,ESP-815,150.0
DEEPWATER-TXV4MX,18/11/2019,658.39,230.02,428.37,3.05,65.07,13.17,0.0,20.0,,,,,ESP-100,7.54
DEEPWATER-TXV4MX,18/11/2019,656.0,196.8,459.2,32.11,70.0,163.16,48.95,20.1,54.0,,9359.0,37.0,ESP-815,120.0
DEEPWATER-TXV4MX,18/10/2020,976.0,585.6,390.4,95.52,40.0,163.11,97.87,20.1,55.5,384.0,9385.26,58.0,ESP-588,80.0
DEEPWATER-TXV4MX,18/10/2018,724.0,188.24,535.76,30.64,74.0,162.77,42.32,20.1,51.0,,9359.0,34.0,ESP-815,104.0
DEEPWATER-TXV4MX,17/9/2020,956.0,554.48,401.52,90.3,42.0,162.86,94.46,20.1,54.0,434.0,9385.26,61.0,ESP-588,80.0
DEEPWATER-TXV4MX,17/6/2021,1194.5,676.23,518.27,3.05,43.39,4.52,0.0,17.2,,,,,ESP-100,18.22
DEEPWATER-TXV4MX,17/6/2017,360.94,329.69,31.25,14.43,8.65,43.84,0.0,19.65,47.0,407.11,,26.0,ESP-100,50.0
DEEPWATER-TXV4MX,17/3/2020,524.0,230.56,293.44,37.65,56.0,163.3,71.85,20.1,55.5,,9359.0,38.0,ESP-815,80.0
DEEPWATER-TXV4MX,17/1/2016,340.0,338.3,1.7,49.35,0.5,145.88,145.15,20.1,,,,,ESP-100,30.0
DEEPWATER-TXV4MX,16/7/2016,358.0,354.42,3.58,51.68,1.0,145.82,144.36,20.1,,,,,ESP-100,40.0
DEEPWATER-TXV4MX,16/6/2021,1165.97,666.23,499.75,5.51,42.86,8.27,0.0,17.2,,,,,ESP-100,19.83
DEEPWATER-TXV4MX,16/6/2020,702.0,449.28,252.72,73.19,36.0,163.0,104.26,20.1,49.0,665.0,9385.26,46.0,ESP-588,90.0
DEEPWATER-TXV4MX,16/6/2018,567.0,283.5,283.5,46.13,50.0,162.72,81.36,20.1,53.5,609.0,9359.0,37.0,ESP-815,150.0
DEEPWATER-TXV4MX,16/3/2016,333.0,331.34,1.67,48.33,0.5,145.86,145.14,20.1,,,,,ESP-100,50.0
DEEPWATER-TXV4MX,16/2/2016,337.0,335.32,1.69,48.91,0.5,145.86,145.13,20.1,,,,,ESP-100,50.0
DEEPWATER-TXV4MX,16/12/2019,646.0,219.64,426.36,35.86,66.0,163270.0,55510.0,20.1,55.4,,9359.0,39.0,ESP-815,150.0
DEEPWATER-TXV4MX,16/10/2016,353.0,349.47,3.53,0.0,1.0,0.0,0.0,20.1,,,,,ESP-100,
DEEPWATER-TXV4MX,16/1/2016,345.0,343.28,1.73,50.08,0.5,145.89,145.16,20.1,,,,,ESP-100,35.0
DEEPWATER-TXV4MX,15/9/2020,954.0,553.32,400.68,90.14,42.0,162.91,94.49,20.1,54.0,434.0,9385.26,61.0,ESP-588,80.0
DEEPWATER-TXV4MX,15/6/2016,348.0,344.52,3.48,50.3,1.0,146.0,144.54,20.1,,,,,ESP-100,45.0
DEEPWATER-TXV4MX,15/5/2016,351.0,349.25,1.76,50.95,0.5,145.89,145.16,20.1,,,,,ESP-100,50.0
DEEPWATER-TXV4MX,15/11/2017,456.0,291.84,164.16,47.6,36.0,163.1,104.39,20.1,49.5,485.0,9359.0,33.0,ESP-815,120.0
DEEPWATER-TXV4MX,15/10/2020,985.0,571.3,413.7,93.07,42.0,162.91,94.49,20.1,55.5,384.0,9385.26,58.0,ESP-588,80.0
DEEPWATER-TXV4MX,15/10/2017,454.0,317.8,136.2,51.83,30.0,163.09,114.16,20.1,49.5,400.0,9359.0,30.0,ESP-815,140.0
DEEPWATER-TXV4MX,14/9/2019,645.0,167.7,477.3,27.38,74.0,163.27,42.45,20.1,56.0,,9359.0,39.0,ESP-815,160.0
DEEPWATER-TXV4MX,14/6/2017,327.0,291.03,35.97,47.43,11.0,162.97,145.05,20.1,,,,22.0,ESP-815,20.0
DEEPWATER-TXV4MX,14/4/2021,1200.0,696.0,504.0,113.45,42.0,163.0,94.54,20.1,64.0,319.0,9255.0,67.0,ESP-588,130.0
DEEPWATER-TXV4MX,14/4/2016,350.0,348.25,1.75,50.31,0.5,144.47,143.74,20.1,,,,,ESP-100,60.0
DEEPWATER-TXV4MX,14/3/2021,1229.0,712.82,516.18,117.85,42.0,165.33,95.89,20.1,60.0,327.0,9255.0,64.0,ESP-588,140.0
DEEPWATER-TXV4MX,14/3/2016,342.0,340.29,1.71,49.64,0.5,145.88,145.15,20.1,,,,,ESP-100,55.0
DEEPWATER-TXV4MX,14/1/2016,346.0,344.27,1.73,50.22,0.5,145.87,145.14,20.1,,,,,ESP-100,30.0
DEEPWATER-TXV4MX,13/9/2020,959.0,556.22,402.78,90.63,42.0,162.94,94.5,20.1,53.0,469.0,9385.26,56.0,ESP-588,80.0
DEEPWATER-TXV4MX,13/7/2020,706.0,423.6,282.4,69.11,40.0,163.15,97.89,20.1,49.0,730.0,9385.26,52.0,ESP-588,80.0
DEEPWATER-TXV4MX,13/7/2018,590.0,200.6,389.4,32.76,66.0,163.31,55.53,20.1,56.4,449.0,9359.0,48.0,ESP-815,160.0
DEEPWATER-TXV4MX,13/6/2018,518.0,259.0,259.0,42.22,50.0,163.01,81.51,20.1,52.5,627.0,9359.0,36.0,ESP-815,150.0
DEEPWATER-TXV4MX,13/6/2017,271.0,241.19,29.81,39.28,11.0,162.86,144.94,20.1,,,,26.0,ESP-815,23.0
DEEPWATER-TXV4MX,13/3/2020,522.0,229.68,292.32,37.49,56.0,163.23,71.82,20.1,55.5,,9359.0,40.0,ESP-815,90.0
DEEPWATER-TXV4MX,12/9/2020,945.0,548.1,396.9,89.32,42.0,162.96,94.52,20.1,53.0,487.0,9385.26,59.0,ESP-588,80.0
DEEPWATER-TXV4MX,12/8/2020,758.0,439.64,318.36,71.72,42.0,163.13,94.62,20.1,51.0,637.0,9385.26,56.0,ESP-588,80.0
DEEPWATER-TXV4MX,12/8/2017,396.0,316.8,79.2,51.67,20.0,163.1,130.48,20.1,,,9359.0,28.0,ESP-815,45.0
DEEPWATER-TXV4MX,12/6/2017,268.0,230.48,37.52,37.65,14.0,163.35,140.49,20.1,,,,25.0,ESP-815,15.0
DEEPWATER-TXV4MX,12/5/2018,531.9,257.12,274.78,5.05,51.66,19.65,0.0,18.3,51.5,623.3,,34.0,ESP-100,136.35
DEEPWATER-TXV4MX,12/4/2016,342.0,340.29,1.71,49.64,0.5,145.88,145.15,20.1,,,,,ESP-100,60.0
DEEPWATER-TXV4MX,12/3/2018,438.0,262.8,175.2,42.87,40.0,163.13,97.88,20.1,49.5,672.0,9359.0,34.0,ESP-815,140.0
DEEPWATER-TXV4MX,12/11/2016,338.0,334.62,3.38,48.91,1.0,146.17,144.7,20.1,,,,,ESP-100,70.0
DEEPWATER-TXV4MX,11/7/2017,387.0,321.21,65.79,52.32,17.0,162.88,135.19,20.1,,,9359.0,27.0,ESP-815,45.0
DEEPWATER-TXV4MX,11/6/2017,269.0,236.72,32.28,38.63,12.0,163.19,143.61,20.1,,,,26.0,ESP-815,15.0
DEEPWATER-TXV4MX,11/5/2018,527.39,255.19,272.2,4.53,51.61,17.75,0.0,18.3,51.5,632.6,,34.0,ESP-100,133.55
DEEPWATER-TXV4MX,11/5/2018,486.0,262.44,223.56,42.71,46.0,162.74,87.88,20.1,51.5,620.0,9359.0,34.0,ESP-815,150.0
DEEPWATER-TXV4MX,11/3/2016,342.0,340.29,1.71,49.64,0.5,145.88,145.15,20.1,,,,,ESP-100,50.0
DEEPWATER-TXV4MX,11/1/2020,684.0,232.56,451.44,37.98,66.0,163310.0,55530.0,20.1,55.5,,9359.0,38.0,ESP-815,70.0
DEEPWATER-TXV4MX,10/9/2017,464.83,334.27,130.56,9.91,28.09,29.57,0.0,17.9,46.9,463.6,,29.05,ESP-100,70.0
DEEPWATER-TXV4MX,10/8/2020,758.16,451.49,306.67,50.59,40.45,112.07,0.0,18.3,,,,,ESP-100,5.43
DEEPWATER-TXV4MX,10/7/2021,1300.0,598.0,702.0,97.47,54.0,162.99,74.98,20.1,58.0,274.0,9255.0,73.0,ESP-588,25.0
DEEPWATER-TXV4MX,10/6/2017,286.0,251.68,34.32,41.08,12.0,163.22,143.64,20.1,,,,25.0,ESP-815,15.0
DEEPWATER-TXV4MX,10/5/2018,518.2,252.05,266.16,4.7,51.36,18.64,0.0,18.4,51.433,622.34,,34.0,ESP-100,138.51
DEEPWATER-TXV4MX,10/3/2021,1142.0,662.36,479.64,107.91,42.0,162.92,94.49,20.1,57.8,345.0,9255.0,65.0,ESP-588,110.0
DEEPWATER-TXV4MX,10/12/2019,640.0,217.6,422.4,35.53,66.0,163280.0,55520.0,20.1,55.5,,9359.0,38.0,ESP-815,150.0
DEEPWATER-TXV4MX,10/11/2019,710.0,213.0,497.0,34.72,70.0,163.0,48.9,20.1,54.0,,9359.0,37.0,ESP-815,140.0
DEEPWATER-TXV4MX,10/1/2020,696.98,290.79,406.19,8.14,58.27,28.02,0.0,20.0,,,,,ESP-100,13.78
DEEPWATER-TXV4MX,10/1/2018,430.0,258.0,172.0,42.05,40.0,162.98,97.79,20.1,49.5,508.0,9359.0,33.0,ESP-815,145.0
DEEPWATER-TXV4MX,10/1/2016,348.0,346.26,1.74,50.52,0.5,145.9,145.17,20.1,,,,,ESP-100,30.0
DEEPWATER-TXV4MX,1/9/2020,790.0,458.2,331.8,74.65,42.0,162.92,94.49,20.1,51.0,562.0,9385.26,50.0,ESP-588,80.0
DEEPWATER-TXV4MX,1/6/2020,705.0,451.2,253.8,73.51,36.0,162.92,104.27,20.1,49.0,699.0,9385.26,47.0,ESP-411,90.0
DEEPWATER-TXV4MX,1/5/2016,351.0,349.25,1.76,57.01,0.5,163.24,162.42,20.1,,,,,ESP-100,60.0
DEEPWATER-TXV4MX,1/3/2021,1113.0,500.85,612.15,81.64,55.0,163.0,73.35,20.1,56.0,390.0,9255.0,60.0,ESP-588,30.0
DEEPWATER-TXV4MX,1/11/2020,909.35,535.68,373.67,8.33,41.09,15.55,0.0,18.2,,,,,ESP-100,19.12
DEEPWATER-TXV4MX,1/10/2016,350.0,348.25,1.75,50.81,0.5,145.9,145.17,20.1,,,,,ESP-100,65.0
DEEPWATER-U3TTRI,9/3/2016,306.46,304.92,1.54,24.31,0.5,79.69,0.0,28.0,,,,,ESP-100,
DEEPWATER-U3TTRI,9/12/2017,121.89,121.28,0.61,2.95,0.7,80152.43,0.0,29.0,51.5,337.82,,8.9,ESP-100,50.0
DEEPWATER-U3TTRI,9/10/2017,186.0,184.14,1.86,27.05,1.0,146.9,145.43,27.5,,,9461.0,16.0,ESP-580,90.0
DEEPWATER-U3TTRI,9/10/2016,295.0,292.05,2.95,42.92,1.0,146.96,145.49,27.5,,,,,ESP-100,35.0
DEEPWATER-U3TTRI,9/1/2020,156.0,154.44,1.56,22.48,1.0,145.56,144.1,26.3,48.0,370.0,9700.0,16.8,ESP-580,35.0
DEEPWATER-U3TTRI,8/8/2017,199.0,197.01,1.99,28.96,1.0,147.0,145.53,27.5,,,9461.0,17.0,ESP-580,30.0
DEEPWATER-U3TTRI,8/4/2021,208.17,203.3,4.87,8.31,2.34,40.92,0.0,26.0,,,,,ESP-100,9.32
DEEPWATER-U3TTRI,8/4/2021,190.0,184.3,5.7,26.91,3.0,146.01,141.63,26.3,48.0,335.0,9700.0,16.0,ESP-580,90.0
DEEPWATER-U3TTRI,8/4/2016,250.0,242.5,7.5,35.57,3.0,146.68,142.28,27.9,,,,,ESP-100,40.0
DEEPWATER-U3TTRI,8/3/2017,336.53,334.59,1.94,15.23,0.6,45.51,0.0,31.3,56.0,465.7,,26.0,ESP-100,40.0
DEEPWATER-U3TTRI,8/2/2021,208.13,202.73,5.4,6.49,2.6,32.5,0.0,26.0,,,,,ESP-100,8.87
DEEPWATER-U3TTRI,8/1/2021,194.0,188.18,5.82,27.47,3.0,145.98,141.6,26.3,48.0,304.0,9700.0,14.0,ESP-580,90.0
DEEPWATER-U3TTRI,7/8/2017,208.76,207.84,0.92,8.08,0.43,38.62,0.0,28.6,50.0,302.54,,16.0,ESP-100,33.75
DEEPWATER-U3TTRI,7/2/2018,102.0,100.98,1.02,14.85,1.0,147.06,145.59,27.5,57.0,447.0,9671.0,11.0,ESP-841,50.0
DEEPWATER-U3TTRI,6/9/2016,300.0,297.0,3.0,43.66,1.0,147.0,145.53,27.5,,,,,ESP-100,70.0
DEEPWATER-U3TTRI,6/7/2018,184.0,110.4,73.6,16.17,40.0,146.47,87.88,26.3,47.9,358.0,9488.0,23.0,ESP-580,30.0
DEEPWATER-U3TTRI,6/6/2016,307.0,297.79,9.21,43.81,3.0,147.12,142.7,27.9,,,,,ESP-100,42.0
DEEPWATER-U3TTRI,6/5/2016,284.0,275.48,8.52,40.43,3.0,146.76,142.36,27.9,,,,,ESP-100,40.0
DEEPWATER-U3TTRI,6/3/2016,297.36,295.73,1.63,22.86,0.55,77.37,0.0,27.56,54.9,,,111.667,ESP-100,40.0
DEEPWATER-U3TTRI,6/2/2021,206.0,199.82,6.18,29.17,3.0,145.98,141.6,26.3,48.0,302.0,9700.0,16.0,ESP-580,90.0
DEEPWATER-U3TTRI,6/2/2017,273.0,270.27,2.73,39.69,1.0,146.85,145.38,27.5,,,9700.0,25.0,ESP-580,40.0
DEEPWATER-U3TTRI,6/12/2019,165.0,163.35,1.65,23.8,1.0,145700.0,144240.0,26.3,48.0,272.0,9700.0,17.8,ESP-580,35.0
DEEPWATER-U3TTRI,6/12/2017,91.91,91.33,0.58,2.08,0.98,22991.07,0.0,28.88,51.5,379.42,,8.96,ESP-100,40.4
DEEPWATER-U3TTRI,5/9/2019,195.0,187.2,7.8,27.14,4.0,144.98,139.18,26.3,48.0,,9488.0,,ESP-580,40.0
DEEPWATER-U3TTRI,5/5/2016,280.0,271.6,8.4,39.98,3.0,147.2,142.79,27.9,,,,,ESP-100,35.0
DEEPWATER-U3TTRI,5/3/2020,164.0,162.36,1.64,23.65,1.0,145.66,144.21,26.3,48.0,388.0,9700.0,16.8,ESP-580,40.0
DEEPWATER-U3TTRI,5/3/2019,186.0,178.56,7.44,26.13,4.0,146.34,140.48,26.3,48.0,348.0,9488.0,25.0,ESP-580,40.0
DEEPWATER-U3TTRI,5/3/2016,240.0,232.8,7.2,34.25,3.0,147.12,142.71,27.9,,,,,ESP-100,50.0
DEEPWATER-U3TTRI,5/2/2021,232.85,226.85,6.0,7.14,2.52,32.0,0.0,26.0,,,,,ESP-100,9.44
DEEPWATER-U3TTRI,5/12/2017,77.52,77.36,0.16,2.42,1.0,43039.05,0.0,28.8,53.0,263.9,,9.3,ESP-100,60.0
DEEPWATER-U3TTRI,4/9/2018,186.0,111.6,74.4,16.35,40.0,146.51,87.9,26.3,48.0,377.0,9488.0,25.0,ESP-580,40.0
DEEPWATER-U3TTRI,4/8/2016,298.0,295.02,2.98,43.37,1.0,147.01,145.54,27.9,,,,,ESP-100,90.0
DEEPWATER-U3TTRI,4/7/2017,206.0,203.94,2.06,34.39,1.0,168.63,166.94,27.5,,,9461.0,15.0,ESP-580,50.0
DEEPWATER-U3TTRI,4/6/2019,200.0,192.0,8.0,28.03,4.0,145.99,140.15,26.3,48.0,343.0,9488.0,25.0,ESP-580,40.0
DEEPWATER-U3TTRI,4/6/2017,188.0,186.12,1.88,27.34,1.0,146.89,145.43,27.5,,,9700.0,17.0,ESP-580,50.0
DEEPWATER-U3TTRI,4/4/2021,198.56,194.52,4.04,7.19,2.04,37.08,0.0,26.0,,,,,ESP-100,8.53
DEEPWATER-U3TTRI,4/2/2020,202.61,200.54,2.07,10.52,0.99,58.04,0.0,26.3,,,,,ESP-100,18.64
DEEPWATER-U3TTRI,4/2/2020,158.0,156.42,1.58,22.78,1.0,145.63,144.18,26.3,48.0,331.0,9700.0,16.8,ESP-580,35.0
DEEPWATER-U3TTRI,4/12/2017,79.0,78.21,0.79,11.47,1.0,146.66,145.19,27.5,53.0,238.0,9671.0,10.0,ESP-841,47.0
DEEPWATER-U3TTRI,4/12/2017,118.28,118.33,-0.05,4.43,1.05,165370.99,0.0,28.82,52.0,274.36,,9.242,ESP-100,31.42
DEEPWATER-U3TTRI,4/1/2020,160.0,158.4,1.6,23.07,1.0,145.64,144.19,26.3,48.0,370.0,9700.0,16.8,ESP-580,35.0
DEEPWATER-U3TTRI,31/7/2017,200.48,198.99,1.49,8.2,0.73,41.25,0.0,28.5,50.0,302.58,,16.0,ESP-100,40.0
DEEPWATER-U3TTRI,31/12/2020,193.0,187.21,5.79,27.33,3.0,145.99,141.61,26.3,48.0,304.0,9700.0,14.0,ESP-580,90.0
DEEPWATER-U3TTRI,31/12/2017,175.35,174.47,0.88,4.29,0.35,30987.56,0.0,28.85,112.0,349.77,,,ESP-100,55.0
DEEPWATER-U3TTRI,31/10/2020,194.0,188.18,5.82,27.45,3.0,145.87,141.49,26.3,48.0,327.0,9700.0,12.0,ESP-580,55.0
DEEPWATER-U3TTRI,30/6/2020,194.0,188.18,5.82,27.45,3.0,145.87,141.49,26.3,48.0,362.0,9700.0,12.0,ESP-580,45.0
DEEPWATER-U3TTRI,30/5/2021,194.0,188.18,5.82,27.47,3.0,145.98,141.6,26.3,48.0,335.0,9700.0,16.0,ESP-580,90.0
DEEPWATER-U3TTRI,30/5/2021,189.44,186.49,2.95,7.79,1.55,41.8,0.0,26.0,,,,,ESP-100,10.51
DEEPWATER-U3TTRI,30/5/2019,201.0,192.96,8.04,28.18,4.0,146.04,140.2,26.3,48.0,341.0,9488.0,25.0,ESP-580,40.0
DEEPWATER-U3TTRI,30/5/2016,300.0,291.0,9.0,42.78,3.0,147.01,142.6,27.9,,,,,ESP-100,40.0
DEEPWATER-U3TTRI,30/11/2017,197.12,11.0,186.12,1.62,94.42,147.27,8.22,27.5,,,9671.0,13.0,ESP-841,40.0
DEEPWATER-U3TTRI,3/8/2018,180.0,108.0,72.0,15.77,40.0,146.02,87.61,26.3,47.9,394.0,9488.0,23.0,ESP-580,30.0
DEEPWATER-U3TTRI,3/7/2017,206.0,203.94,2.06,34.39,1.0,168.63,166.94,27.5,,,9700.0,15.0,ESP-580,50.0
DEEPWATER-U3TTRI,3/4/2018,260.0,156.0,104.0,35.72,40.0,228.97,137.38,26.3,47.2,424.0,9488.0,23.0,ESP-580,60.0
DEEPWATER-U3TTRI,3/4/2016,248.0,240.56,7.44,35.28,3.0,146.66,142.26,27.9,,,,,ESP-100,40.0
DEEPWATER-U3TTRI,3/3/2016,240.0,225.6,14.4,33.22,6.0,147.25,138.42,27.9,,,,,ESP-100,50.0
DEEPWATER-U3TTRI,3/12/2017,165.61,159.57,6.04,5.0,0.7,53563.11,0.0,29.0,52.0,371.3,,9.5,ESP-100,30.0
DEEPWATER-U3TTRI,3/11/2016,279.0,276.21,2.79,40.57,1.0,146.88,145.41,27.5,,,,,ESP-100,50.0
DEEPWATER-U3TTRI,3/10/2016,296.0,293.04,2.96,43.07,1.0,146.98,145.51,27.5,,,,,ESP-100,45.0
DEEPWATER-U3TTRI,29/9/2019,140.0,138.6,1.4,20.29,1.0,146.39,144.93,26.3,48.0,359.0,9700.0,15.0,ESP-580,25.0
DEEPWATER-U3TTRI,29/8/2016,302.0,298.98,3.02,43.95,1.0,147.0,145.53,27.5,,,,,ESP-100,40.0
DEEPWATER-U3TTRI,29/5/2017,182.0,180.18,1.82,26.45,1.0,146.8,145.33,27.5,,,9700.0,16.0,ESP-580,30.0
DEEPWATER-U3TTRI,29/4/2021,191.0,185.27,5.73,27.01,3.0,145.79,141.41,26.3,48.0,335.0,9700.0,16.0,ESP-580,90.0
DEEPWATER-U3TTRI,29/4/2019,190.0,182.4,7.6,26.57,4.0,145.67,139.84,26.3,48.0,347.0,9488.0,24.0,ESP-580,40.0
DEEPWATER-U3TTRI,29/4/2017,175.0,173.25,1.75,25.43,1.0,146.78,145.31,27.5,,,9700.0,15.0,ESP-580,30.0
DEEPWATER-U3TTRI,29/3/2019,194.0,186.24,7.76,27.16,4.0,145.83,140.0,26.3,48.0,345.0,9488.0,25.0,ESP-580,30.0
DEEPWATER-U3TTRI,29/11/2020,238.52,236.79,1.72,8.33,0.71,35.23,0.0,25.5,,,,,ESP-100,8.83
DEEPWATER-U3TTRI,29/11/2017,210.0,10.5,199.5,1.62,95.0,154.29,7.71,27.5,57.0,727.0,9671.0,13.0,ESP-584,40.0
DEEPWATER-U3TTRI,29/10/2020,238.88,235.2,3.68,9.63,1.54,40.95,0.0,25.9,,,,,ESP-100,10.03
DEEPWATER-U3TTRI,29/1/2019,195.0,117.0,78.0,17.08,40.0,145.98,87.59,26.3,48.0,348.0,9488.0,25.0,ESP-580,40.0
DEEPWATER-U3TTRI,28/8/2018,184.0,110.4,73.6,16.06,40.0,145.47,87.28,26.3,48.0,376.0,9488.0,23.0,ESP-580,35.0
DEEPWATER-U3TTRI,28/5/2021,194.0,188.18,5.82,27.47,3.0,145.98,141.6,26.3,48.0,335.0,9700.0,16.0,ESP-580,90.0
DEEPWATER-U3TTRI,28/4/2017,204.2,203.0,1.2,6.5,1.0,63.4,0.0,28.3,49.5,302.6,,16.0,ESP-100,60.0
DEEPWATER-U3TTRI,28/11/2018,198.0,118.8,79.2,17.37,40.0,146.21,87.73,26.3,48.0,349.0,9488.0,23.0,ESP-580,30.0
DEEPWATER-U3TTRI,27/9/2018,194.0,116.4,77.6,16.94,40.0,145.53,87.32,26.3,48.0,362.0,9488.0,25.0,ESP-580,30.0
DEEPWATER-U3TTRI,27/9/2016,298.0,295.02,2.98,43.37,1.0,147.01,145.54,27.5,,,,,ESP-100,50.0
DEEPWATER-U3TTRI,27/4/2017,162.0,160.38,1.62,23.52,1.0,146.65,145.19,27.5,49.5,302.6,,,ESP-580,50.0
DEEPWATER-U3TTRI,27/4/2017,162.0,160.38,1.62,23.52,1.0,146.65,145.19,27.5,,,9700.0,15.0,ESP-580,50.0
DEEPWATER-U3TTRI,27/12/2020,218.62,214.38,4.24,6.36,1.94,29.67,0.0,25.6,,,,,ESP-100,10.64
DEEPWATER-U3TTRI,27/11/2019,145.0,143.55,1.45,21.02,1.0,146.43,144.97,26.3,48.0,390.0,9700.0,16.0,ESP-580,35.0
DEEPWATER-U3TTRI,26/6/2017,210.0,207.9,2.1,30.58,1.0,147.09,145.62,27.5,,,9700.0,16.0,ESP-580,35.0
DEEPWATER-U3TTRI,26/3/2016,245.0,237.65,7.35,34.99,3.0,147.23,142.82,27.9,,,,,ESP-100,40.0
